TRANSACTION_ID,DATE,AMOUNT,ROUND,CATEGORY,STATUS,SOURCE,ORIGINAL_IG_INDEX,ORIGINAL_IG_ID,TARGET_COMPANY_ID,TARGET_COMPANY_NAME,INVESTORS_COUNT,INVESTOR_1_ID,INVESTOR_1_NAME,INVESTOR_1_ROLE,INVESTOR_2_ID,INVESTOR_2_NAME,INVESTOR_2_ROLE,INVESTOR_3_ID,INVESTOR_3_NAME,INVESTOR_3_ROLE,INVESTOR_4_ID,INVESTOR_4_NAME,INVESTOR_4_ROLE,INVESTOR_5_ID,INVESTOR_5_NAME,INVESTOR_5_ROLE,INVESTOR_6_ID,INVESTOR_6_NAME,INVESTOR_6_ROLE,INVESTOR_7_ID,INVESTOR_7_NAME,INVESTOR_7_ROLE,INVESTOR_8_ID,INVESTOR_8_NAME,INVESTOR_8_ROLE,INVESTOR_9_ID,INVESTOR_9_NAME,INVESTOR_9_ROLE,INVESTOR_10_ID,INVESTOR_10_NAME,INVESTOR_10_ROLE,INVESTOR_11_ID,INVESTOR_11_NAME,INVESTOR_11_ROLE,INVESTOR_12_ID,INVESTOR_12_NAME,INVESTOR_12_ROLE,INVESTOR_13_ID,INVESTOR_13_NAME,INVESTOR_13_ROLE,INVESTOR_14_ID,INVESTOR_14_NAME,INVESTOR_14_ROLE,INVESTOR_15_ID,INVESTOR_15_NAME,INVESTOR_15_ROLE,INVESTOR_16_ID,INVESTOR_16_NAME,INVESTOR_16_ROLE,INVESTOR_17_ID,INVESTOR_17_NAME,INVESTOR_17_ROLE,INVESTOR_18_ID,INVESTOR_18_NAME,INVESTOR_18_ROLE,INVESTOR_19_ID,INVESTOR_19_NAME,INVESTOR_19_ROLE,INVESTOR_20_ID,INVESTOR_20_NAME,INVESTOR_20_ROLE,INVESTOR_21_ID,INVESTOR_21_NAME,INVESTOR_21_ROLE,INVESTOR_22_ID,INVESTOR_22_NAME,INVESTOR_22_ROLE,INVESTOR_23_ID,INVESTOR_23_NAME,INVESTOR_23_ROLE
IG_508,08/05/2023,4.5,seed,Early-stage investment,IMPORTED,InvestGame,508,2799,[955]TBC,Aether Games,10,[956]TBC,Mystenlabs,lead,[825]TBC,Polygon,participant,[957]TBC,Magic Eden,participant,[958]TBC,Polkastarter,participant,[959]TBC,Cogitent,participant,[960]TBC,Ultra,participant,[961]TBC,GSR,participant,[962]TBC,EMURGO,participant,[963]TBC,Master Ventures,participant,[964]TBC,Eclipse,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_509,10/05/2023,10.2,series a,Early-stage investment,IMPORTED,InvestGame,509,2802,[965]TBC,Triumph,8,[966]TBC,General Catalyst (lead),lead,[967]TBC,Box Group,participant,[968]TBC,Heroic Ventures,participant,[969]TBC,Nostalgic Modern,participant,[970]TBC,Raven One Ventures,participant,[971]TBC,Steel Perlot,participant,[972]TBC,Strike,participant,[973]TBC,Valhalla Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_510,12/05/2023,5.0,seed,Early-stage investment,IMPORTED,InvestGame,510,2807,[974]TBC,The Game Company,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_511,15/05/2023,0.04,seed,Early-stage investment,IMPORTED,InvestGame,511,2808,[975]TBC,Good Dog Studios,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_512,15/05/2023,23.8,pipe,Public offering,IMPORTED,InvestGame,512,2810,[976]TBC,Super League Gaming (NASDAQ: SLGG),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_513,16/05/2023,2.2,seed,Early-stage investment,IMPORTED,InvestGame,513,2811,[977]TBC,AnotherBall,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_514,18/05/2023,16.0,series a,Early-stage investment,IMPORTED,InvestGame,514,2819,[978]TBC,Rooter,8,[979]TBC,Lightbox (lead),lead,[980]TBC,Trifecta Capital,participant,[981]TBC,Pivot Ventures,participant,[982]TBC,Baldota Family Office,participant,[983]TBC,Global Play Media,participant,[984]TBC,Denlow Private Trust,participant,[985]TBC,Venture Catalysts,participant,[986]TBC,Potential Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_515,20/05/2023,2.0,seed,Early-stage investment,IMPORTED,InvestGame,515,2823,[987]TBC,Storycraft,3,[988]TBC,London Venture Partners (LVP),lead,[989]TBC,Signalfire (lead),participant,[990]TBC,Triptyq Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_516,24/05/2023,0.25,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,516,2829,[77]TBC,FaZe Clan,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_517,25/05/2023,20.0,seed,Early-stage investment,IMPORTED,InvestGame,517,2832,[991]TBC,Pomerium,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_518,02/06/2023,0.05,seed,Early-stage investment,IMPORTED,InvestGame,518,2844,[992]TBC,Loreworx,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_519,05/06/2023,0.04,seed,Early-stage investment,IMPORTED,InvestGame,519,2846,[993]TBC,Moon Candy,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_520,07/06/2023,2.8,series a,Early-stage investment,IMPORTED,InvestGame,520,2849,[994]TBC,Rival,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_521,13/06/2023,1.2,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,521,2854,[995]TBC,GameOn,1,[996]TBC,Lightning Capital,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_522,13/06/2023,7.2,pipe,Public offering,IMPORTED,InvestGame,522,2856,[997]TBC,Nitro Games (STO: NITRO),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_523,20/06/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,523,2867,[998]TBC,OtherSide Entertainment,1,[999]TBC,Aonic Group,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_524,21/06/2023,12.4,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,524,2869,[1000]TBC,GGTech Entertainment,2,[1001]TBC,Glisco Partners,lead,[1002]TBC,Heart Beat,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_525,28/06/2023,0.2,seed,Early-stage investment,IMPORTED,InvestGame,525,2880,[1003]TBC,Qlan,3,[1004]TBC,Marwah Sports,lead,[1005]TBC,CIIE.CO,participant,[1006]TBC,Faad Network,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_526,29/06/2023,6.2,seed,Early-stage investment,IMPORTED,InvestGame,526,2882,[1007]TBC,Scriptic,6,[912]TBC,BITKRAFT Ventures (lead),lead,[845]TBC,vgames,participant,[1008]TBC,Moonfire,participant,[798]TBC,Tower 26,participant,[1009]TBC,Amazon Alexa Fund,participant,[1010]TBC,Sony Innovation Fund,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_527,29/06/2023,1.4,listing (ipo/spac),Public offering,IMPORTED,InvestGame,527,2884,[1011]TBC,VRFabric,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_528,05/07/2023,0.68,seed,Early-stage investment,IMPORTED,InvestGame,528,2888,[802]TBC,Pittsburgh Knights,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_529,06/07/2023,182.7,pipe,Public offering,IMPORTED,InvestGame,529,2889,[192]TBC,Embracer Group (STO: EMBRAC B),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_530,06/07/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,530,2890,[1012]TBC,Playmaji,1,[1013]TBC,Atari,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_531,06/07/2023,50.0,seed,Early-stage investment,IMPORTED,InvestGame,531,2891,[1014]TBC,WhaleApp,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_532,21/07/2023,400.0,fixed income,Public offering,IMPORTED,InvestGame,532,2915,[80]TBC,Keywords Studios,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_533,24/07/2023,0.81,seed,Early-stage investment,IMPORTED,InvestGame,533,2917,[1015]TBC,GameStake Technologies,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_534,28/07/2023,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,534,2923,[1016]TBC,Visual Arts,1,[4]TBC,Tencent (SEHK: 700),lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_535,04/08/2023,0.13,seed,Early-stage investment,IMPORTED,InvestGame,535,2931,[1017]TBC,Bhooshan's Junior,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_536,09/08/2023,0.94,pipe,Public offering,IMPORTED,InvestGame,536,2940,[659]TBC,Wicket Gaming,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_537,11/08/2023,0.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,537,2946,[1018]TBC,Yudiz Solutions,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_538,11/08/2023,20.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,538,2947,[1019]TBC,Cfx.re,1,[1020]TBC,Rockstar Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_539,15/08/2023,0.02,accelerator / grant,Early-stage investment,IMPORTED,InvestGame,539,2950,[1021]TBC,Gesinimo Games,1,[1022]TBC,Black Voices in Gaming,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_540,15/08/2023,0.02,accelerator / grant,Early-stage investment,IMPORTED,InvestGame,540,2951,[1023]TBC,Oshoma Games,1,[1022]TBC,Black Voices in Gaming,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_541,15/08/2023,0.02,accelerator / grant,Early-stage investment,IMPORTED,InvestGame,541,2952,[1024]TBC,SpaceSalad Studios,1,[1022]TBC,Black Voices in Gaming,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_542,15/08/2023,0.02,accelerator / grant,Early-stage investment,IMPORTED,InvestGame,542,2953,[1025]TBC,Weathered Sweater,1,[1022]TBC,Black Voices in Gaming,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_543,28/08/2023,0.04,seed,Early-stage investment,IMPORTED,InvestGame,543,2964,[1026]TBC,Paidia esports,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_544,07/09/2023,49.2,pipe,Public offering,IMPORTED,InvestGame,544,2977,[277]TBC,Nazara Technologies (NSE: NAZARA),1,[1027]TBC,SBI Mutual Fund,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_545,07/09/2023,90.3,fixed income,Public offering,IMPORTED,InvestGame,545,2978,[11]TBC,Stillfront Group (STO: SF),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_546,11/09/2023,0.0,seed,Early-stage investment,IMPORTED,InvestGame,546,2982,[1028]TBC,Evertwine,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_547,12/09/2023,8.0,seed,Early-stage investment,IMPORTED,InvestGame,547,2984,[1029]TBC,GamePhilos,3,[1030]TBC,Xterio,lead,[1031]TBC,Animoca Brands SevenX Ventures,participant,[1032]TBC,Chain Hill Capital,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_548,13/09/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,548,2987,[1033]TBC,SuperDraft,1,[1034]TBC,The Sporting News,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_549,18/09/2023,0.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,549,2992,[1035]TBC,FreeMind,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_550,18/09/2023,0.03,seed,Early-stage investment,IMPORTED,InvestGame,550,2994,[1036]TBC,Scoutli,3,[1037]TBC,Sercan Akka?,lead,[1038]TBC,Can Hicbezmez,participant,[1039]TBC,Alesta Elektronik,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_551,20/09/2023,2.0,seed,Early-stage investment,IMPORTED,InvestGame,551,2997,[1040]TBC,Alpha3D,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_552,26/09/2023,0.0,listing (ipo/spac),Public offering,IMPORTED,InvestGame,552,3004,[775]TBC,Plot Twist,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_553,27/09/2023,2.5,seed,Early-stage investment,IMPORTED,InvestGame,553,3005,[1041]TBC,CCG Labs,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_554,29/09/2023,9.7,seed,Early-stage investment,IMPORTED,InvestGame,554,3015,[1042]TBC,That's no moon,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_555,09/10/2023,0.0,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,555,3022,[1043]TBC,Pinata,1,[1044]TBC,Metacore,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_556,10/10/2023,4.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,556,3023,[1045]TBC,Fast Travel Games,1,[1046]TBC,Handelsbanken Fonder,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_557,11/10/2023,6.8,listing (ipo/spac),Public offering,IMPORTED,InvestGame,557,3025,[1047]TBC,Gamer Pakistan,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_558,13/10/2023,3.0,pipe,Public offering,IMPORTED,InvestGame,558,3033,[44]TBC,Versus Systems,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_559,20/10/2023,6.0,seed,Early-stage investment,IMPORTED,InvestGame,559,3039,[1048]TBC,Copresence,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_560,30/10/2023,1.2,pipe,Public offering,IMPORTED,InvestGame,560,3049,[180]TBC,Guild Esports (LSE:GILD),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_561,06/11/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,561,3061,[1049]TBC,Intiny,1,[1050]TBC,HippoJoy,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_562,09/11/2023,2.0,seed,Early-stage investment,IMPORTED,InvestGame,562,3070,[1051]TBC,GameDriver,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_563,13/11/2023,0.04,seed,Early-stage investment,IMPORTED,InvestGame,563,3078,[1052]TBC,Tunga Games,1,[1053]TBC,Founder One,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_564,27/11/2023,548.0,fixed income,Public offering,IMPORTED,InvestGame,564,3092,[221]TBC,Ubisoft Entertainment,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_565,30/11/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,565,3098,[552]TBC,Grid,1,[881]TBC,Riot Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_566,30/11/2023,8.16,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,566,3100,[807]TBC,Thirdverse,4,[1054]TBC,B Dash Ventures,lead,[1055]TBC,New business investment,participant,[1056]TBC,NOW,participant,[1057]TBC,Mitsubishi UFJ Capital Hirohisa Kunimitsu,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_567,04/12/2023,1.7,seed,Early-stage investment,IMPORTED,InvestGame,567,3102,[1058]TBC,GameTree,12,[1059]TBC,Corazon Capital,lead,[1060]TBC,Full Stack Ventures,participant,[1061]TBC,Goodwater Capital,participant,[1062]TBC,32-Bit Ventures,participant,[1063]TBC,Expert Dojo,participant,[939]TBC,Overwolf,participant,[1064]TBC,Sam Yagan,participant,[1065]TBC,Phil Schwarz,participant,[1066]TBC,Coddy Johnson,participant,[1067]TBC,Victor Yushchenko,participant,[1068]TBC,Felix LaHaye,participant,[1069]TBC,Nicolas Stehle,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_568,05/12/2023,0.0,series a,Early-stage investment,IMPORTED,InvestGame,568,3105,[1070]TBC,GameChanger Systems,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_569,07/12/2023,75.6,fixed income,Public offering,IMPORTED,InvestGame,569,3110,[1071]TBC,Aonic Group,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_570,11/12/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,570,3116,[1072]TBC,AirConsole,1,[1073]TBC,KPIT Technologies,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_571,13/12/2023,0.12,seed,Early-stage investment,IMPORTED,InvestGame,571,3119,[1074]TBC,NOVO Esports,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_572,18/12/2023,9.9,series a,Early-stage investment,IMPORTED,InvestGame,572,3121,[1075]TBC,GenPop Interactive,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_573,18/12/2023,5.0,seed,Early-stage investment,IMPORTED,InvestGame,573,3123,[1076]TBC,Ultimate Endgamers League,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_574,20/12/2023,1.65,seed,Early-stage investment,IMPORTED,InvestGame,574,3124,[1077]TBC,k-ID,3,[1078]TBC,Andreessen Horowitz (a16z) Speedrun,lead,[142]TBC,Konvoy Ventures,participant,[1079]TBC,TIRTA Ventures,participant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_575,21/12/2023,12.0,pipe,Public offering,IMPORTED,InvestGame,575,3126,[308]TBC,tinyBuild,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_576,25/12/2023,0.0,undisclosed late-stage,Late-stage investment,IMPORTED,InvestGame,576,3128,[1080]TBC,Moxiang Ruzhi,1,[1081]TBC,Lilith Games,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_577,27/12/2023,4.0,series a,Early-stage investment,IMPORTED,InvestGame,577,3131,[1082]TBC,Elodie Games,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_578,27/12/2023,6.6,seed,Early-stage investment,IMPORTED,InvestGame,578,3132,[1083]TBC,Onibi,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_579,28/12/2023,6.6,pipe,Public offering,IMPORTED,InvestGame,579,3134,[1084]TBC,Allied Esports Entertainment Inc.,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_580,28/12/2023,0.73,m&a control (incl. lbo/mbo),M&A,IMPORTED,InvestGame,580,3135,[1085]TBC,Silver Lining Studio,1,[1086]TBC,VESPA Inc,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_581,29/12/2023,16.5,series b,Late-stage investment,IMPORTED,InvestGame,581,3136,[1087]TBC,Gamefam,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_582,02/01/2024,0.75,seed,Early-stage investment,IMPORTED,InvestGame,582,3139,[1088]TBC,Flex Fantasy,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_583,03/01/2024,1.3,seed,Early-stage investment,IMPORTED,InvestGame,583,3140,[1089]TBC,Burn Ghost,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_584,04/01/2024,350.0,fixed income,Public offering,IMPORTED,InvestGame,584,3142,[1090]TBC,Take-Two Interactive Software,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_585,09/01/2024,0.0,series a,Early-stage investment,IMPORTED,InvestGame,585,3147,[1091]TBC,Matr1x,1,[1092]TBC,OKX Ventures,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_586,09/01/2024,0.13,pipe,Public offering,IMPORTED,InvestGame,586,3148,[112]TBC,PopReach (CVE: POPR),1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_587,10/01/2024,0.43,seed,Early-stage investment,IMPORTED,InvestGame,587,3150,[1093]TBC,Rize.gg,1,[2]TBC,Undisclosed,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IG_588,29/01/2024,0.0,seed,Early-stage investment,IMPORTED,InvestGame,588,3178,[1094]TBC,Anchor Node,1,[1095]TBC,Future Play,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
